"Lon";"Lat";"CITY";"POIS"
2.187086;41.416156;"Barcelona";"Metro"
2.137493;41.37525;"Barcelona";"Metro"
2.138801;41.375217;"Barcelona";"Metro"
2.137301;41.37557;"Barcelona";"Metro"
2.138845;41.375468;"Barcelona";"Metro"
2.138493;41.375542;"Barcelona";"Metro"
2.100302;41.362977;"Barcelona";"Metro"
2.100569;41.363695;"Barcelona";"Metro"
2.099718;41.36366;"Barcelona";"Metro"
2.100304;41.364232;"Barcelona";"Metro"
2.153966;41.37907;"Barcelona";"Metro"
2.154406;41.378685;"Barcelona";"Metro"
2.15517;41.379461;"Barcelona";"Metro"
2.154913;41.379656;"Barcelona";"Metro"
2.154456;41.379149;"Barcelona";"Metro"
2.191104;41.437806;"Barcelona";"Metro"
2.19105;41.436433;"Barcelona";"Metro"
2.190747;41.437324;"Barcelona";"Metro"
2.207988;41.451908;"Barcelona";"Metro"
2.20835;41.451604;"Barcelona";"Metro"
2.207416;41.451058;"Barcelona";"Metro"
2.207161;41.451444;"Barcelona";"Metro"
2.129976;41.369557;"Barcelona";"Metro"
2.129175;41.369127;"Barcelona";"Metro"
2.128698;41.368443;"Barcelona";"Metro"
2.190501;41.442298;"Barcelona";"Metro"
2.19087;41.442305;"Barcelona";"Metro"
2.190338;41.444154;"Barcelona";"Metro"
2.190709;41.444183;"Barcelona";"Metro"
2.190665;41.443807;"Barcelona";"Metro"
2.11649;41.368742;"Barcelona";"Metro"
2.11727;41.368154;"Barcelona";"Metro"
2.117108;41.368594;"Barcelona";"Metro"
2.194356;41.448967;"Barcelona";"Metro"
2.194384;41.449539;"Barcelona";"Metro"
2.164719;41.385814;"Barcelona";"Metro"
2.163474;41.385403;"Barcelona";"Metro"
2.164571;41.386145;"Barcelona";"Metro"
2.164163;41.385551;"Barcelona";"Metro"
2.159849;41.382668;"Barcelona";"Metro"
2.159449;41.382955;"Barcelona";"Metro"
2.158237;41.382056;"Barcelona";"Metro"
2.158998;41.382457;"Barcelona";"Metro"
2.175019;41.390021;"Barcelona";"Metro"
2.174004;41.389109;"Barcelona";"Metro"
2.173372;41.389401;"Barcelona";"Metro"
2.17309;41.38952;"Barcelona";"Metro"
2.234241;41.440358;"Barcelona";"Metro"
2.224024;41.442346;"Barcelona";"Metro"
2.217243;41.441476;"Barcelona";"Metro"
2.171017;41.462556;"Barcelona";"Metro"
2.17214;41.46292;"Barcelona";"Metro"
2.171578;41.462738;"Barcelona";"Metro"
2.185391;41.451492;"Barcelona";"Metro"
2.174473;41.460889;"Barcelona";"Metro"
2.18058;41.459194;"Barcelona";"Metro"
2.17912;41.459624;"Barcelona";"Metro"
2.17985;41.459409;"Barcelona";"Metro"
2.205987;41.423471;"Barcelona";"Metro"
2.217241;41.433816;"Barcelona";"Metro"
2.217371;41.433504;"Barcelona";"Metro"
2.216803;41.433879;"Barcelona";"Metro"
2.196179;41.415594;"Barcelona";"Metro"
2.195092;41.414799;"Barcelona";"Metro"
2.195013;41.415283;"Barcelona";"Metro"
2.244209;41.449132;"Barcelona";"Metro"
2.186173;41.410117;"Barcelona";"Metro"
2.186554;41.4101;"Barcelona";"Metro"
2.182802;41.407068;"Barcelona";"Metro"
2.182167;41.407271;"Barcelona";"Metro"
2.182557;41.407338;"Barcelona";"Metro"
2.23404;41.440639;"Barcelona";"Metro"
2.234255;41.441113;"Barcelona";"Metro"
2.233988;41.44129;"Barcelona";"Metro"
2.206689;41.423827;"Barcelona";"Metro"
2.180022;41.400331;"Barcelona";"Metro"
2.179581;41.40018;"Barcelona";"Metro"
2.180037;41.400087;"Barcelona";"Metro"
2.168228;41.375231;"Barcelona";"Metro"
2.167765;41.374796;"Barcelona";"Metro"
2.167579;41.375091;"Barcelona";"Metro"
2.167762;41.389284;"Barcelona";"Metro"
2.168735;41.389295;"Barcelona";"Metro"
2.16833;41.389533;"Barcelona";"Metro"
2.23821;41.444591;"Barcelona";"Metro"
2.239146;41.445295;"Barcelona";"Metro"
2.238942;41.444538;"Barcelona";"Metro"
2.238365;41.44515;"Barcelona";"Metro"
2.175562;41.403847;"Barcelona";"Metro"
2.176315;41.404257;"Barcelona";"Metro"
2.162901;41.37916;"Barcelona";"Metro"
2.163172;41.380689;"Barcelona";"Metro"
2.163409;41.37899;"Barcelona";"Metro"
2.163015;41.379953;"Barcelona";"Metro"
2.201262;41.419459;"Barcelona";"Metro"
2.200095;41.418604;"Barcelona";"Metro"
2.200601;41.419306;"Barcelona";"Metro"
2.228147;41.435342;"Barcelona";"Metro"
2.228502;41.435868;"Barcelona";"Metro"
2.227784;41.435516;"Barcelona";"Metro"
2.175485;41.394285;"Barcelona";"Metro"
2.174676;41.394956;"Barcelona";"Metro"
2.174591;41.394624;"Barcelona";"Metro"
2.163699;41.385021;"Barcelona";"Metro"
2.163681;41.384514;"Barcelona";"Metro"
2.16414;41.384844;"Barcelona";"Metro"
2.163252;41.385015;"Barcelona";"Metro"
2.209904;41.430056;"Barcelona";"Metro"
2.21027;41.429935;"Barcelona";"Metro"
2.209632;41.430299;"Barcelona";"Metro"
2.142987;41.424923;"Barcelona";"Metro"
2.142012;41.4251;"Barcelona";"Metro"
2.18295;41.449264;"Barcelona";"Metro"
2.165196;41.441671;"Barcelona";"Metro"
2.166353;41.441845;"Barcelona";"Metro"
2.166078;41.442024;"Barcelona";"Metro"
2.169571;41.385366;"Barcelona";"Metro"
2.170725;41.38604;"Barcelona";"Metro"
2.170075;41.385531;"Barcelona";"Metro"
2.169714;41.385946;"Barcelona";"Metro"
2.170344;41.386286;"Barcelona";"Metro"
2.160122;41.396315;"Barcelona";"Metro"
2.160904;41.395745;"Barcelona";"Metro"
2.160499;41.395422;"Barcelona";"Metro"
2.159713;41.39611;"Barcelona";"Metro"
2.160473;41.395755;"Barcelona";"Metro"
2.175556;41.376673;"Barcelona";"Metro"
2.175987;41.377112;"Barcelona";"Metro"
2.176443;41.3772;"Barcelona";"Metro"
2.176285;41.376817;"Barcelona";"Metro"
2.149829;41.374513;"Barcelona";"Metro"
2.150171;41.374826;"Barcelona";"Metro"
2.150029;41.375363;"Barcelona";"Metro"
2.14909;41.374291;"Barcelona";"Metro"
2.150301;41.37516;"Barcelona";"Metro"
2.152798;41.402597;"Barcelona";"Metro"
2.152815;41.402297;"Barcelona";"Metro"
2.130847;41.38397;"Barcelona";"Metro"
2.130678;41.384233;"Barcelona";"Metro"
2.131389;41.384545;"Barcelona";"Metro"
2.149572;41.40611;"Barcelona";"Metro"
2.150391;41.406599;"Barcelona";"Metro"
2.172794;41.381722;"Barcelona";"Metro"
2.173507;41.380969;"Barcelona";"Metro"
2.17353;41.380666;"Barcelona";"Metro"
2.126495;41.387932;"Barcelona";"Metro"
2.126135;41.388261;"Barcelona";"Metro"
2.127857;41.388357;"Barcelona";"Metro"
2.126304;41.388204;"Barcelona";"Metro"
2.144554;41.430627;"Barcelona";"Metro"
2.145257;41.43056;"Barcelona";"Metro"
2.145191;41.430847;"Barcelona";"Metro"
2.147798;41.434855;"Barcelona";"Metro"
2.148557;41.435325;"Barcelona";"Metro"
2.147015;41.435432;"Barcelona";"Metro"
2.147496;41.435235;"Barcelona";"Metro"
2.118013;41.385808;"Barcelona";"Metro"
2.117869;41.386116;"Barcelona";"Metro"
2.117872;41.385906;"Barcelona";"Metro"
2.170083;41.374728;"Barcelona";"Metro"
2.170433;41.375177;"Barcelona";"Metro"
2.170718;41.375079;"Barcelona";"Metro"
2.165242;41.392217;"Barcelona";"Metro"
2.164802;41.391905;"Barcelona";"Metro"
2.165646;41.391351;"Barcelona";"Metro"
2.164871;41.392581;"Barcelona";"Metro"
2.164453;41.392328;"Barcelona";"Metro"
2.16457;41.392896;"Barcelona";"Metro"
2.140978;41.417691;"Barcelona";"Metro"
2.140979;41.417205;"Barcelona";"Metro"
2.140751;41.417963;"Barcelona";"Metro"
2.13621;41.382176;"Barcelona";"Metro"
2.136549;41.382673;"Barcelona";"Metro"
2.16169;41.375204;"Barcelona";"Metro"
2.161109;41.375204;"Barcelona";"Metro"
2.158936;41.37487;"Barcelona";"Metro"
2.158822;41.37522;"Barcelona";"Metro"
2.15988;41.375147;"Barcelona";"Metro"
2.17602;41.446933;"Barcelona";"Metro"
2.177118;41.44795;"Barcelona";"Metro"
2.175017;41.446909;"Barcelona";"Metro"
2.176252;41.447394;"Barcelona";"Metro"
2.142019;41.381157;"Barcelona";"Metro"
2.139887;41.381979;"Barcelona";"Metro"
2.141603;41.380858;"Barcelona";"Metro"
2.140542;41.382298;"Barcelona";"Metro"
2.141512;41.381522;"Barcelona";"Metro"
2.146052;41.378249;"Barcelona";"Metro"
2.145225;41.378805;"Barcelona";"Metro"
2.144456;41.378852;"Barcelona";"Metro"
2.145436;41.378064;"Barcelona";"Metro"
2.145478;41.378565;"Barcelona";"Metro"
2.184187;41.449312;"Barcelona";"Metro"
2.18472;41.4493;"Barcelona";"Metro"
2.184457;41.449665;"Barcelona";"Metro"
2.184161;41.449514;"Barcelona";"Metro"
2.142547;41.425262;"Barcelona";"Metro"
2.144798;41.411753;"Barcelona";"Metro"
2.144863;41.411461;"Barcelona";"Metro"
2.145084;41.411401;"Barcelona";"Metro"
2.157006;41.438128;"Barcelona";"Metro"
2.156392;41.437571;"Barcelona";"Metro"
2.111704;41.384208;"Barcelona";"Metro"
2.111621;41.384639;"Barcelona";"Metro"
2.1104;41.384138;"Barcelona";"Metro"
2.181619;41.44867;"Barcelona";"Metro"
2.182475;41.449285;"Barcelona";"Metro"
2.17722;41.424489;"Barcelona";"Metro"
2.166884;41.412047;"Barcelona";"Metro"
2.16623;41.412431;"Barcelona";"Metro"
2.165088;41.412123;"Barcelona";"Metro"
2.166162;41.411775;"Barcelona";"Metro"
2.185811;41.382237;"Barcelona";"Metro"
2.18566;41.382674;"Barcelona";"Metro"
2.217105;41.414575;"Barcelona";"Metro"
2.215632;41.415468;"Barcelona";"Metro"
2.215688;41.415007;"Barcelona";"Metro"
2.210317;41.420291;"Barcelona";"Metro"
2.191575;41.394936;"Barcelona";"Metro"
2.192791;41.395438;"Barcelona";"Metro"
2.192179;41.395239;"Barcelona";"Metro"
2.191499;41.395301;"Barcelona";"Metro"
2.193191;41.38821;"Barcelona";"Metro"
2.193327;41.38792;"Barcelona";"Metro"
2.192713;41.388147;"Barcelona";"Metro"
2.215909;41.41174;"Barcelona";"Metro"
2.217331;41.412265;"Barcelona";"Metro"
2.216969;41.411963;"Barcelona";"Metro"
2.170859;41.394823;"Barcelona";"Metro"
2.171334;41.394796;"Barcelona";"Metro"
2.171406;41.39526;"Barcelona";"Metro"
2.174241;41.416004;"Barcelona";"Metro"
2.174437;41.416378;"Barcelona";"Metro"
2.174535;41.415996;"Barcelona";"Metro"
2.178343;41.384137;"Barcelona";"Metro"
2.179204;41.383774;"Barcelona";"Metro"
2.179125;41.383984;"Barcelona";"Metro"
2.162763;41.406051;"Barcelona";"Metro"
2.163163;41.406001;"Barcelona";"Metro"
2.163315;41.406523;"Barcelona";"Metro"
2.206472;41.423961;"Barcelona";"Metro"
2.19746;41.399026;"Barcelona";"Metro"
2.197247;41.399257;"Barcelona";"Metro"
2.172883;41.436715;"Barcelona";"Metro"
2.173684;41.43758;"Barcelona";"Metro"
2.173953;41.437178;"Barcelona";"Metro"
2.173484;41.437215;"Barcelona";"Metro"
2.177349;41.422701;"Barcelona";"Metro"
2.177694;41.424269;"Barcelona";"Metro"
2.167775;41.389664;"Barcelona";"Metro"
2.167682;41.389615;"Barcelona";"Metro"
2.202855;41.403481;"Barcelona";"Metro"
2.203212;41.40344;"Barcelona";"Metro"
2.209671;41.408202;"Barcelona";"Metro"
2.208411;41.407903;"Barcelona";"Metro"
2.209959;41.408155;"Barcelona";"Metro"
2.172613;41.388771;"Barcelona";"Metro"
2.174157;41.387564;"Barcelona";"Metro"
2.173104;41.388481;"Barcelona";"Metro"
2.168669;41.39999;"Barcelona";"Metro"
2.168592;41.40017;"Barcelona";"Metro"
2.178458;41.443382;"Barcelona";"Metro"
2.178826;41.444145;"Barcelona";"Metro"
2.178906;41.443928;"Barcelona";"Metro"
2.186497;41.420554;"Barcelona";"Metro"
2.126019;41.375495;"Barcelona";"Metro"
2.125579;41.375701;"Barcelona";"Metro"
2.128135;41.375637;"Barcelona";"Metro"
2.127313;41.375605;"Barcelona";"Metro"
2.181742;41.415335;"Barcelona";"Metro"
2.181114;41.414798;"Barcelona";"Metro"
2.180938;41.414999;"Barcelona";"Metro"
2.090782;41.366055;"Barcelona";"Metro"
2.091263;41.366148;"Barcelona";"Metro"
2.099888;41.371578;"Barcelona";"Metro"
2.099238;41.371318;"Barcelona";"Metro"
2.120049;41.375998;"Barcelona";"Metro"
2.118297;41.375791;"Barcelona";"Metro"
2.121098;41.37556;"Barcelona";"Metro"
2.120678;41.375948;"Barcelona";"Metro"
2.180781;41.423505;"Barcelona";"Metro"
2.182124;41.423447;"Barcelona";"Metro"
2.181609;41.423528;"Barcelona";"Metro"
2.072672;41.356107;"Barcelona";"Metro"
2.072404;41.356151;"Barcelona";"Metro"
2.159106;41.394536;"Barcelona";"Metro"
2.158487;41.394451;"Barcelona";"Metro"
2.15916;41.394887;"Barcelona";"Metro"
2.155013;41.423558;"Barcelona";"Metro"
2.156073;41.425418;"Barcelona";"Metro"
2.155126;41.424597;"Barcelona";"Metro"
2.150142;41.420977;"Barcelona";"Metro"
2.149504;41.419877;"Barcelona";"Metro"
2.148073;41.423133;"Barcelona";"Metro"
2.148521;41.421974;"Barcelona";"Metro"
2.144952;41.384126;"Barcelona";"Metro"
2.146075;41.384981;"Barcelona";"Metro"
2.145606;41.384454;"Barcelona";"Metro"
2.078917;41.357389;"Barcelona";"Metro"
2.079;41.35807;"Barcelona";"Metro"
2.078904;41.357707;"Barcelona";"Metro"
2.158742;41.429811;"Barcelona";"Metro"
2.160483;41.42973;"Barcelona";"Metro"
2.161228;41.430042;"Barcelona";"Metro"
2.161178;41.429762;"Barcelona";"Metro"
2.15177;41.388946;"Barcelona";"Metro"
2.150676;41.388476;"Barcelona";"Metro"
2.15029;41.388226;"Barcelona";"Metro"
2.150984;41.389033;"Barcelona";"Metro"
2.186579;41.422021;"Barcelona";"Metro"
2.186897;41.421556;"Barcelona";"Metro"
2.176558;41.425638;"Barcelona";"Metro"
2.1759;41.425733;"Barcelona";"Metro"
2.176475;41.425869;"Barcelona";"Metro"
2.135849;41.375429;"Barcelona";"Metro"
2.135034;41.375491;"Barcelona";"Metro"
2.13548;41.375444;"Barcelona";"Metro"
2.106775;41.373558;"Barcelona";"Metro"
2.107033;41.37329;"Barcelona";"Metro"
2.107647;41.374015;"Barcelona";"Metro"
2.108251;41.37406;"Barcelona";"Metro"
2.174231;41.404606;"Barcelona";"Metro"
2.173357;41.403512;"Barcelona";"Metro"
2.173076;41.403762;"Barcelona";"Metro"
2.173877;41.404117;"Barcelona";"Metro"
2.083994;41.362753;"Barcelona";"Metro"
2.084164;41.363278;"Barcelona";"Metro"
2.084574;41.36329;"Barcelona";"Metro"
2.175393;41.410166;"Barcelona";"Metro"
2.176264;41.411214;"Barcelona";"Metro"
2.176324;41.411021;"Barcelona";"Metro"
2.139739;41.379602;"Barcelona";"Metro"
2.139294;41.379699;"Barcelona";"Metro"
2.141445;41.425067;"Barcelona";"Metro"
2.167494;41.399121;"Barcelona";"Metro"
2.166277;41.398676;"Barcelona";"Metro"
2.166728;41.398769;"Barcelona";"Metro"
2.166992;41.430601;"Barcelona";"Metro"
2.168457;41.430572;"Barcelona";"Metro"
2.16701;41.430319;"Barcelona";"Metro"
2.16776;41.430824;"Barcelona";"Metro"
2.175568;41.429214;"Barcelona";"Metro"
2.174603;41.430476;"Barcelona";"Metro"
2.174133;41.430266;"Barcelona";"Metro"
2.174845;41.429404;"Barcelona";"Metro"
2.174875;41.429732;"Barcelona";"Metro"
2.205212;41.436173;"Barcelona";"Metro"
2.204794;41.436065;"Barcelona";"Metro"
2.186242;41.42096;"Barcelona";"Metro"
2.193133;41.429748;"Barcelona";"Metro"
2.210131;41.444246;"Barcelona";"Metro"
2.19855;41.457253;"Barcelona";"Metro"
2.212413;41.454503;"Barcelona";"Metro"
2.215908;41.446684;"Barcelona";"Metro"
2.20578;41.459366;"Barcelona";"Metro"
2.1076809;41.3833622;"Barcelona";"Main_street"
2.1095691;41.3838774;"Barcelona";"Main_street"
2.1112857;41.3843926;"Barcelona";"Main_street"
2.1129165;41.3849078;"Barcelona";"Main_street"
2.1151481;41.3853586;"Barcelona";"Main_street"
2.1169506;41.3857127;"Barcelona";"Main_street"
2.1186243;41.3861635;"Barcelona";"Main_street"
2.1200405;41.3866787;"Barcelona";"Main_street"
2.1217142;41.3870973;"Barcelona";"Main_street"
2.1234737;41.3874514;"Barcelona";"Main_street"
2.1255336;41.3879344;"Barcelona";"Main_street"
2.1272932;41.3884495;"Barcelona";"Main_street"
2.1293102;41.3889647;"Barcelona";"Main_street"
2.1317564;41.3895442;"Barcelona";"Main_street"
2.1333871;41.3899628;"Barcelona";"Main_street"
2.1352754;41.3904135;"Barcelona";"Main_street"
2.1370779;41.3909931;"Barcelona";"Main_street"
2.1394382;41.391476;"Barcelona";"Main_street"
2.1419702;41.3919911;"Barcelona";"Main_street"
2.1446095;41.3929248;"Barcelona";"Main_street"
2.1469699;41.3934721;"Barcelona";"Main_street"
2.1490298;41.3940838;"Barcelona";"Main_street"
2.1517335;41.3945345;"Barcelona";"Main_street"
2.1529588;41.3949042;"Barcelona";"Main_street"
2.1543964;41.3952744;"Barcelona";"Main_street"
2.1555015;41.3955722;"Barcelona";"Main_street"
2.1565208;41.3958539;"Barcelona";"Main_street"
2.1575615;41.3960873;"Barcelona";"Main_street"
2.1582588;41.3963207;"Barcelona";"Main_street"
2.1590742;41.3964978;"Barcelona";"Main_street"
2.1602758;41.3967875;"Barcelona";"Main_street"
2.1613005;41.397029;"Barcelona";"Main_street"
2.1597072;41.396707;"Barcelona";"Main_street"
2.1620998;41.3971819;"Barcelona";"Main_street"
2.162899;41.3974072;"Barcelona";"Main_street"
2.1637574;41.3976084;"Barcelona";"Main_street"
2.164562;41.3977694;"Barcelona";"Main_street"
2.1653989;41.398043;"Barcelona";"Main_street"
2.1663215;41.3982845;"Barcelona";"Main_street"
2.1671048;41.3984857;"Barcelona";"Main_street"
2.1678343;41.3986949;"Barcelona";"Main_street"
2.168639;41.3988961;"Barcelona";"Main_street"
2.1694651;41.3991134;"Barcelona";"Main_street"
2.1706614;41.3993146;"Barcelona";"Main_street"
2.171525;41.3995882;"Barcelona";"Main_street"
2.1725228;41.3998377;"Barcelona";"Main_street"
2.1735957;41.4000792;"Barcelona";"Main_street"
2.1743253;41.4003447;"Barcelona";"Main_street"
2.175205;41.4004896;"Barcelona";"Main_street"
2.1765569;41.4008276;"Barcelona";"Main_street"
2.1774152;41.4011012;"Barcelona";"Main_street"
2.1783218;41.4013105;"Barcelona";"Main_street"
2.1794751;41.4016002;"Barcelona";"Main_street"
2.1804407;41.4017772;"Barcelona";"Main_street"
2.1818676;41.4021796;"Barcelona";"Main_street"
2.1828761;41.4024371;"Barcelona";"Main_street"
2.1838203;41.4026946;"Barcelona";"Main_street"
-0.376619;39.469766;"Valencia";"City_Center"
0.4026173;39.4510701;"Valencia";"Metro"
-0.3028439;39.6204498;"Valencia";"Metro"
-0.3118829;39.5881886;"Valencia";"Metro"
-0.3183361;39.55568;"Valencia";"Metro"
-0.3206417;39.5432974;"Valencia";"Metro"
-0.3238483;39.5261963;"Valencia";"Metro"
-0.33004;39.5789123;"Valencia";"Metro"
-0.3308699;39.5879683;"Valencia";"Metro"
-0.3326916;39.5703014;"Valencia";"Metro"
-0.3386346;39.4648555;"Valencia";"Metro"
-0.3407042;39.5617469;"Valencia";"Metro"
-0.3431272;39.4677747;"Valencia";"Metro"
-0.3479811;39.5453392;"Valencia";"Metro"
-0.35049;39.4703326;"Valencia";"Metro"
-0.3516207;39.5280117;"Valencia";"Metro"
-0.3523606;39.5008914;"Valencia";"Metro"
-0.353825;39.5372733;"Valencia";"Metro"
-0.3542038;39.512224;"Valencia";"Metro"
-0.3555609;39.4958197;"Valencia";"Metro"
-0.3575395;39.4724072;"Valencia";"Metro"
-0.3587134;39.492086;"Valencia";"Metro"
-0.3618837;39.4781042;"Valencia";"Metro"
-0.362352;39.4848096;"Valencia";"Metro"
-0.3651993;39.4593677;"Valencia";"Metro"
-0.3660177;39.4731081;"Valencia";"Metro"
-0.3694697;39.4640679;"Valencia";"Metro"
-0.3702646;39.4414792;"Valencia";"Metro"
-0.3708376;39.4701853;"Valencia";"Metro"
-0.3771618;39.467519;"Valencia";"Metro"
-0.3792761;39.4635964;"Valencia";"Metro"
-0.3804152;39.4602682;"Valencia";"Metro"
-0.3805434;39.4602779;"Valencia";"Metro"
-0.3810319;39.4586578;"Valencia";"Metro"
-0.3820885;39.4662197;"Valencia";"Metro"
-0.3846304;39.4593788;"Valencia";"Metro"
-0.3851263;39.4704247;"Valencia";"Metro"
-0.3885714;39.5435011;"Valencia";"Metro"
-0.389794;39.5497121;"Valencia";"Metro"
-0.3902759;39.4782542;"Valencia";"Metro"
-0.3903667;39.456528;"Valencia";"Metro"
-0.3925914;39.422329;"Valencia";"Metro"
-0.3941092;39.4835506;"Valencia";"Metro"
-0.3953228;39.4091688;"Valencia";"Metro"
-0.3979341;39.4685471;"Valencia";"Metro"
-0.3982421;39.4546247;"Valencia";"Metro"
-0.399188;39.4000723;"Valencia";"Metro"
-0.399449;39.4909505;"Valencia";"Metro"
-0.4021687;39.4995522;"Valencia";"Metro"
-0.4030543;39.5364901;"Valencia";"Metro"
-0.4052632;39.5665085;"Valencia";"Metro"
-0.4067919;39.5082938;"Valencia";"Metro"
-0.4068717;39.4707625;"Valencia";"Metro"
-0.4073152;39.5292115;"Valencia";"Metro"
-0.4105125;39.4408196;"Valencia";"Metro"
-0.4116669;39.5131257;"Valencia";"Metro"
-0.4119442;39.5025382;"Valencia";"Metro"
-0.4141068;39.5191925;"Valencia";"Metro"
-0.4149384;39.3617545;"Valencia";"Metro"
-0.4181175;39.4739864;"Valencia";"Metro"
-0.4182187;39.4321018;"Valencia";"Metro"
-0.4187199;39.5018496;"Valencia";"Metro"
-0.4227833;39.4754869;"Valencia";"Metro"
-0.4249245;39.4990148;"Valencia";"Metro"
-0.4334105;39.4776777;"Valencia";"Metro"
-0.4352732;39.4958186;"Valencia";"Metro"
-0.437095;39.4332275;"Valencia";"Metro"
-0.4417848;39.480827;"Valencia";"Metro"
-0.4419403;39.4988913;"Valencia";"Metro"
-0.4428387;39.5819969;"Valencia";"Metro"
-0.4504393;39.4853071;"Valencia";"Metro"
-0.455317;39.5059042;"Valencia";"Metro"
-0.457496;39.5907287;"Valencia";"Metro"
-0.4594256;39.4895834;"Valencia";"Metro"
-0.4602511;39.4112747;"Valencia";"Metro"
-0.460926;39.4360982;"Valencia";"Metro"
-0.4637445;39.460971;"Valencia";"Metro"
-0.4640764;39.5111574;"Valencia";"Metro"
-0.4646699;39.3630565;"Valencia";"Metro"
-0.4671275;39.3843789;"Valencia";"Metro"
-0.4671623;39.4926732;"Valencia";"Metro"
-0.4686776;39.3264194;"Valencia";"Metro"
-0.4726324;39.4316826;"Valencia";"Metro"
-0.4737535;39.353152;"Valencia";"Metro"
-0.474374;39.4921903;"Valencia";"Metro"
-0.4847032;39.4989133;"Valencia";"Metro"
-0.487025;39.5269279;"Valencia";"Metro"
-0.4982292;39.5379633;"Valencia";"Metro"
-0.5140523;39.5433341;"Valencia";"Metro"
-0.5159906;39.5170789;"Valencia";"Metro"
-0.5279753;39.5499038;"Valencia";"Metro"
-0.5318048;39.5554391;"Valencia";"Metro"
-0.5342266;39.5304813;"Valencia";"Metro"
-0.5358678;39.5616973;"Valencia";"Metro"
-0.5466326;39.5382647;"Valencia";"Metro"
-0.5594273;39.5433067;"Valencia";"Metro"
-0.5673778;39.4856724;"Valencia";"Metro"
-0.5783058;39.5926935;"Valencia";"Metro"
-0.5842003;39.598988;"Valencia";"Metro"
-0.5907218;39.6225864;"Valencia";"Metro"
-0.3352287;39.4701833;"Valencia";"Main_street"
-0.3362802;39.4705974;"Valencia";"Main_street"
-0.3375891;39.4710281;"Valencia";"Main_street"
-0.3390911;39.4714587;"Valencia";"Main_street"
-0.3403357;39.4719722;"Valencia";"Main_street"
-0.3419664;39.4723366;"Valencia";"Main_street"
-0.3433397;39.4728832;"Valencia";"Main_street"
-0.3445199;39.4731483;"Valencia";"Main_street"
-0.3459361;39.4735789;"Valencia";"Main_street"
-0.3471807;39.4739267;"Valencia";"Main_street"
-0.3483823;39.4742415;"Valencia";"Main_street"
-0.3495625;39.4745562;"Valencia";"Main_street"
-0.3507856;39.4749702;"Valencia";"Main_street"
-0.3518155;39.4753015;"Valencia";"Main_street"
-0.3528455;39.4755168;"Valencia";"Main_street"
-0.3541544;39.4759972;"Valencia";"Main_street"
-0.3549913;39.4762622;"Valencia";"Main_street"
-0.3560427;39.4764775;"Valencia";"Main_street"
-0.3569868;39.4768087;"Valencia";"Main_street"
-0.3583387;39.47714;"Valencia";"Main_street"
-0.3593901;39.4775044;"Valencia";"Main_street"
-0.3606561;39.4777859;"Valencia";"Main_street"
-0.3613856;39.4780675;"Valencia";"Main_street"
-0.3626302;39.4782331;"Valencia";"Main_street"
-0.3637031;39.4785809;"Valencia";"Main_street"
-0.3648832;39.4788791;"Valencia";"Main_street"
-0.3660205;39.4792931;"Valencia";"Main_street"
